cartodb_id,the_geom,city,state,shape_1,duration,summary,posted,month,country,date_time,cartodb_georef_status
4122,0101000020E6100000B8E4B8533A4254C0DC63E94317004140,Columbia,SC,Fireball,20-30 seconds,"Soundless oval fireball - first still, then moving rapidly over Southeast Columbia, SC.",2015-07-06,June,USA,2015-06-20,true
4454,0101000020E610000033DC80CF0F4D57C0DA8F149161E14540,Hollandale,MN,Cigar,10 minutes,Two cigar shaped craft flying silently very low over fields in formation.,2015-05-29,May,USA,2015-05-28,true
4263,0101000020E610000067614F3BFC7358C0E15D2EE23BA54140,Tuttle,OK,Cigar,10 seconds,Cigar-shaped object moving quickly with a bright and long trail.,2015-06-15,June,USA,2015-06-10,true
4908,0101000020E610000030D80DDB161353C0740CC85EEF6A4240,Portsmouth,VA,Circle,20 seconds,Light reflecting off of circular see-through craft.,2015-04-23,April,USA,2015-04-22,true
4421,0101000020E610000035EF3845470055C0BAF770C9710F4140,Buford,GA,Fireball,2 minutes,A orange/ yellow fireball going across the sky from a slow/steady moving object over Buford Ga .,2015-06-05,May,USA,2015-05-30,true
4702,0101000020E610000098A3C7EF6DE252C024D1CB2896174440,Royersford,PA,Light,,"Thought it was a shooting star but it wasn't quite as bright. It was fast but slowed down, circled then continued very fast, vanished.",2015-05-13,May,USA,2015-05-08,true
4515,0101000020E6100000685C381092735EC0548CF337A1004340,Antioch,CA,Triangle,2-4 minutes,3 bright orange lights in a triangle formation hovering in the horizon.,2015-05-29,May,USA,2015-05-23,true
4036,0101000020E610000055C1A8A44ED257C0B8019F1F46903D40,Pearland,TX,Other,5 mins,Very bright red light in the middle of nowhere.,2015-07-31,June,USA,2015-06-26,true
4513,0101000020E61000009E5E29CB10415AC0CAFD0E4581CE4340,Littleton,CO,Circle,1 minute,"Five orange objects ""floating"" over Colorado.",2015-05-29,May,USA,2015-05-23,true
4930,0101000020E6100000FA449E245DFD52C0DF37BEF6CC0E4540,Johnson City,NY,Light,30 seconds,"Three lights (blue, green, unknown) flying one after another in a curved path from south to north, at extremely low altitude.",2015-04-23,April,USA,2015-04-19,true
4152,0101000020E6100000386744696F7452C0A1BE654E97DD4540,Pottersville,NY,Circle,60 minutes,12 bright white spheres heading in same direction were seen by two witnesses at a high altitude in quasi formation. No sound.,2015-06-24,June,USA,2015-06-18,true
4686,0101000020E610000064CC5D4BC88956C015527E52EDFB3D40,Metairie,LA,Flash,2 minutes,"We were driving across the Causeway and saw bright white oval flashes in the sky to the L of the sun no thunder/lighting, blue skies.",2015-05-13,May,USA,2015-05-09,true
4329,0101000020E610000064CC5D4BC88956C015527E52EDFB3D40,Metairie,LA,Light,2 minutes,My two year old and I were swimming in the pool. It was partly cloudy. We were floating and looking straight up in the sky. I saw what,2015-06-15,June,USA,2015-06-06,true
4870,0101000020E6100000C68A1A4CC32E5BC0D89E5912A06A4540,Lander,WY,Disk,1 second,Black oval shape caught on video flying overhead.,2015-04-30,April,USA,2015-04-25,true
4491,0101000020E610000073F4F8BD4D3152C057957D5704074540,Southwick,MA,Disk,5 minutes,"Purple light, changing shape to spinning colorful disk shap., Fast flying and hovering high and low.",2015-05-29,May,USA,2015-05-24,true
4287,0101000020E610000062DBA2CC065B54C0EA3E00A94D5C3C40,Hunters Creek,FL,Formation,10 minutes,2 pairs of 3 orange lights in delta formation in the night.,2015-06-15,June,USA,2015-06-08,true
4501,0101000020E610000041F163CC5DA754C0551344DD07C83C40,Homosassa,FL,Circle,6 minutes,Multiple glowing objects seen moving across sky.,2015-05-29,May,USA,2015-05-24,true
4170,0101000020E610000041F163CC5DA754C0551344DD07C83C40,Homosassa,FL,Light,10 seconds,Watching tv when I could hear a chopper. I soon realized it was flying low. Curious I ran outside to see. It was a military chopper f,2015-06-19,June,USA,2015-06-17,true
4814,0101000020E6100000FF04172B6A5257C025404D2D5B8F4640,Coon Rapids,MN,Sphere,02:30:00,Three red orbs in the sky that slowly disappeared.,2015-04-30,April,USA,2015-04-23,true
4596,0101000020E6100000C5387F130A6952C02AC6F99B50544440,Rockville Centre,NY,Fireball,3-4 minutes,It was a frightening object because it appeared to be the size of a plane with burning points about to crash.,2015-05-22,May,USA,2015-05-17,true
4681,0101000020E6100000A52C431CEB0E54C047E6913F18103A40,Davie,FL,Light,5 minutes,Multiple amber lights moving over heavy air traffic area in Fort Lauderdale.,2015-05-13,May,USA,2015-05-09,true
4535,0101000020E610000095607138F3315DC09F93DE37BED64740,Coeur D'Alene,ID,Sphere,3-4 minutes,Two Large Orange Sphere's on Canfield Mtn,2015-05-29,May,USA,2015-05-22,true
4157,0101000020E61000009ACE4E0647795EC0734BAB2171AB4240,San Jose,CA,Light,4.5 minutes,It silently flew towards us from the west.,2015-06-19,June,USA,2015-06-15,true
4640,0101000020E6100000A1DB4B1AA3D953C0B0389CF9D5084240,Graham,NC,Triangle,~1 minute,"Large, low, equilateral triangle travels across rural country sky.",2015-05-13,May,USA,2015-05-12,true
4639,0101000020E6100000A1DB4B1AA3D953C0B0389CF9D5084240,Graham,NC,Triangle,~1 minute,"Large, low, equilateral triangle object flying through rural country sky (daughters report )",2015-05-13,May,USA,2015-05-12,true
4038,0101000020E6100000732EC555656753C09609BFD4CF934540,Rochester,NY,Formation,1 minute,4 orange balls of light in the sky above Park Avenue.,2015-07-03,June,USA,2015-06-26,true
4948,0101000020E6100000863DEDF0D76854C0111E6D1CB19E4440,Richfield,OH,Sphere,5 minutes,We saw three red/orange spheres in the southern sky heading Southwest in a triangular pattern. The size of the spheres were much larger,2015-04-23,April,USA,2015-04-18,true
4111,0101000020E610000066DAFE95951A56C0AFEB17EC86214640,Appleton,WI,Oval,~11 seconds,"Bright white object heading ESE, it was originally about 200 ft. off the ground, then leveled off just above treeline.",2015-06-24,June,USA,2015-06-21,true
4063,0101000020E610000066DAFE95951A56C0AFEB17EC86214640,Appleton,WI,Fireball,4 minutes,3 Fireball Objects Flying in Formation in Appleton WI 22:30 on 6/23/15,2015-06-24,June,USA,2015-06-23,true
4579,0101000020E6100000B8019F1F46925EC0AE2AFBAE08264340,Napa,CA,Circle,5 minutes,Large round object with orange light.,2015-05-22,May,USA,2015-05-18,true
3994,0101000020E6100000D40E7F4DD6985AC043739D465A8A4140,Tijeras,NM,Light,15-20 seconds,Red lights in the southern New Mexico sky multiplying and disappearing.,2015-07-03,June,USA,2015-06-30,true
4042,0101000020E6100000931804560ECF57C08E40BCAE5F7C4340,Lawrence,KS,Unknown,5 minutes,Object with pulsing wave of light moving around it,2015-07-03,June,USA,2015-06-25,true
4417,0101000020E6100000B13385CE6BDA51C0931D1B8178E94440,Providence,RI,Circle,10 seconds,I was outside talking to my father with my aunt and my little cousin I look to the right of me I thought it was firework coming in the,2015-06-05,May,USA,2015-05-30,true
4347,0101000020E6100000B13385CE6BDA51C0931D1B8178E94440,Providence,RI,Unknown,5 minutes,Multiple reflective objects high in the sky.,2015-06-05,June,USA,2015-06-05,true
4059,0101000020E6100000B13385CE6BDA51C0931D1B8178E94440,Providence,RI,Light,5 minutes,I seen a bright blue light that seemed to get dim then glow red then started moving at a slow pace then 2 other pulsating lights coming,2015-07-03,June,USA,2015-06-24,true
4163,0101000020E6100000BC96900F7A2053C0F5DBD78173264340,California,MD,Light,10 seconds,"Very bright light as if it was a star but didn't move along with the other stars. It slowly dimmed, flashed a red color, then went away",2015-06-19,June,USA,2015-06-17,true
4436,0101000020E6100000BC0512143FC25EC0FFB27BF2B0784640,Salem,OR,Cigar,40 seconds,Weird glowing cylinder far away & multiple jets followed 5 minutes later.,2015-06-05,May,USA,2015-05-29,true
4266,0101000020E6100000BC0512143FC25EC0FFB27BF2B0784640,Salem,OR,Flash,3 minutes,"06/10/2015, Salem, Oregon, Flash, 2-3 minutes at the most, bright flashes in the sky, 06/10/2015",2015-06-15,June,USA,2015-06-10,true
4843,0101000020E6100000F65D11FC6FB35EC04A9869FB57BE4640,Beaverton,OR,Circle,30 minutes,Bright orb lighting up Oregon sky.,2015-04-30,April,USA,2015-04-27,true
4561,0101000020E61000008ECC237F305057C0BCAE5FB01BAA4140,London,AR,Circle,11 minutes,"Was out checking on the cars and one red object, moving to fast to be a plane went right over our house approximately 8000-15000 feet.",2015-05-22,May,USA,2015-05-19,true
4897,0101000020E6100000C22FF5F3A6D251C0205ED72FD8C54440,Middletown,RI,Unknown,44 years known,Satellite Imagery of the course of 44 years.,2015-04-23,April,USA,2015-04-23,true
4858,0101000020E6100000B21188D7F53554C0D39FFD48119D4140,Charlotte,NC,Disk,10 seconds,Flying disc stationary in clouds about NC.,2015-06-05,April,USA,2015-04-26,true
4700,0101000020E6100000B21188D7F53554C0D39FFD48119D4140,Charlotte,NC,Triangle,2.5 minutes,At least 15 unidentified orange objects in the night sky.,2015-05-22,May,USA,2015-05-06,true
4624,0101000020E6100000B21188D7F53554C0D39FFD48119D4140,Charlotte,NC,Light,3 seconds,I walked outside on my to get into the car and while I was in my driveway a blue beam of light zipped across the sky then disappeared.,2015-05-22,May,USA,2015-05-13,true
4738,0101000020E610000052EDD3F1982B52C0AF42CA4FAABD4440,Durham,CT,Fireball,10,Strange sounds and aircraft that suddenly disappeared in the sky after seeing it.,2015-05-08,May,USA,2015-05-06,true
4290,0101000020E61000007C2C7DE8826654C00C93A98251293C40,Davenport,FL,Triangle,5-7 minutes,Two Triangles of Lights Seen Above Davenport FL,2015-06-15,June,USA,2015-06-08,true
4139,0101000020E61000004E0B5EF4150254C0448655BC917D4040,Goose Creek,SC,Triangle,2 seconds,Strange object seen flying in the sky over neighborhood.,2015-06-24,June,USA,2015-06-19,true
4137,0101000020E61000004E0B5EF4150254C0448655BC917D4040,Goose Creek,SC,Triangle,2 seconds,Low fast flying triangular object over the tree tops.,2015-06-24,June,USA,2015-06-19,true
4116,0101000020E610000084D382177DD154C0FAB31F29222B4540,Dearborn Heights,MI,Unknown,5 minutes,MI ufo with red and black flashing lights.,2015-06-24,June,USA,2015-06-21,true
4316,0101000020E610000024D1CB28962D5EC0E09C11A5BD554740,Cowiche,WA,Changing,1+ hour,Very bright white light with red and green lights that changed shapes and stayed in area for more than an hour,2015-06-15,June,USA,2015-06-06,true
4885,0101000020E61000008AE59656430C55C04CA60A4625E14340,Dayton,OH,Fireball,2 hours,"Fireball/yellow/orange ""dancing figure"" hovering, ascending, descending, (slightly); NEAR WPAFB.",2015-04-30,April,USA,2015-04-24,true
4785,0101000020E61000008AE59656430C55C04CA60A4625E14340,Dayton,OH,Circle,30 minutes,We saw six circular orange in color objects. The objects would go in different directions and then disappear.,2015-07-23,May,USA,2015-05-01,true
4616,0101000020E61000008AE59656430C55C04CA60A4625E14340,Dayton,OH,Triangle,5 minutes,"I was at a traffic light, when we saw a triangle shaped craft fly across the sky above us, then it changed direction. There was no soun",2015-05-22,May,USA,2015-05-14,true
4333,0101000020E61000009F3C2CD49A8252C0302AA913D0844440,Park Ridge,NJ,Other,20 seconds,See above comment.,2015-06-15,June,USA,2015-06-06,true
4898,0101000020E61000009B8F6B43C5D05EC0C0266BD443484640,Corvallis,OR,Light,~30 minutes,Bright orbs of lights rapidly moving above and through Jackson Frazer Wetlands,2015-04-30,April,USA,2015-04-23,true
4332,0101000020E61000009B8F6B43C5D05EC0C0266BD443484640,Corvallis,OR,Other,15 minutes,"My cousin, Fiance, Daughter and My Cousins Girlfriend Left Newport, Oregon and accidentally headed North along the coastline when we we",2015-06-15,June,USA,2015-06-06,true
4740,0101000020E61000000E4A9869FBF556C0B806B64AB0F84040,Star City,AR,Fireball,~3 seconds,Green Fireball jets across the night sky.,2015-05-13,May,USA,2015-05-05,true
4397,0101000020E6100000C7293A92CB1B57C0FB3A70CE88523F40,Pineville,LA,Sphere,5 seconds,Silver sphere shimmers into focus for about five seconds before disappearing.,2015-11-12,June,USA,2015-06-01,true
4806,0101000020E6100000BDFBE3BD6AC351C0D6AD9E93DE774540,Kingston,NH,Unknown,5-10 minutes,I heard humming harp like noises coming from the sky.,2015-05-08,May,USA,2015-05-01,true
4770,0101000020E6100000546F0D6C954E56C03C31EBC550D24440,Sublette,IL,Chevron,,Def not planes...red orange lights looked like fire almost in side of something that wasn't a plane but more of a spaceship shape Saw 3,2015-05-08,May,USA,2015-05-02,true
4252,0101000020E61000000742B28009945AC0C2DD59BBED6E4540,Casper,WY,Light,30 minutes,My children and I witnessed the bright lights over Casper over the course of half an hour.,2015-06-15,June,USA,2015-06-11,true
4301,0101000020E6100000A6B8AAECBB9C5DC0DB6D179AEB904140,Tehachapi,CA,Circle,5 minutes,"Orange balls in the sky, drifting from the west due east; made no sound.",2015-06-15,June,USA,2015-06-07,true
4791,0101000020E61000000BD28C45D3C351C0E0F3C308E12D4540,Boston,MA,Light,<30 seconds,Hovering white light orb above and to the east of the Hyatt Hotel near the Prudential Center in Boston’s Back Bay.,2015-05-08,May,USA,2015-05-01,true
4024,0101000020E6100000632827DA55AA5EC0AF7C96E7C1D14640,Vancouver,WA,Other,15-30 minutes,Took awhile for me to grab my camera as I was thinking “No Way”. fairly slow lumbering flight path east to west then finally west to,2015-07-03,June,USA,2015-06-27,true
4704,0101000020E6100000CFBD874B8E6F58C05C2041F163443E40,Austin,TX,Disk,5 minutes,"I swear I thought I was crazy and almost ran off the road. Whatever this was it was not a plain, balloon etc. it was flying low.",2015-05-13,May,USA,2015-05-08,true
4541,0101000020E6100000CFBD874B8E6F58C05C2041F163443E40,Austin,TX,,,"Over Austin; 5/22/15. Pink funnel. Combine which purple. Landing north of Ben white . Maybe closer to dt.bright white light upon conta",2015-05-29,May,USA,2015-05-22,true
4249,0101000020E6100000CFBD874B8E6F58C05C2041F163443E40,Austin,TX,Fireball,15 seconds,"Dark object flames-out over sw skies of Austin, TX.",2015-06-15,June,USA,2015-06-11,true
4012,0101000020E6100000CFBD874B8E6F58C05C2041F163443E40,Austin,TX,Other,continuous x3 days,"Large, wispy clouds passing over greenbelt area that hum/buzz continuously as a bee swarm would sould. There is a low frequency tone t",2015-07-03,June,USA,2015-06-29,true
4529,0101000020E610000047551344DDC95BC0064CE0D6DDB44740,Tracy,MT,Unknown,1 minute,Saw a beam of white light less than 70 feet off the ground about 50 from the side of the road driving home with my wife. Light was a p,2015-05-29,May,USA,2015-05-22,true
4647,0101000020E6100000FB3A70CE885458C07E18213CDA5C4040,Fort Worth,TX,Light,40 minutes+,"Light beam over Fort Worth, TX.",2015-05-13,May,USA,2015-05-12,true
4224,0101000020E6100000CBDB114E0B205BC055A4C2D842E44640,Billings,MT,Circle,30 minutes,Circular shape object moving slowly.,2015-06-24,June,USA,2015-06-13,true
4072,0101000020E61000001C5F7B6649E65CC0975643E21EEB4740,Trout Creek,MT,Fireball,5 seconds,2 witnesses see a bright neon green fireball with a tail seen in the sky over Montana.,2015-07-03,June,USA,2015-06-23,true
4114,0101000020E61000009626A5A0DB8154C0105839B4C8824340,Mason,WV,Light,5 minutes,"Glowing red misty orb seen by two people that we know of in Mason, WV.",2015-06-24,June,USA,2015-06-21,true
4048,0101000020E61000003B191C25AFB45EC0CEC7B5A162844740,Lacey,WA,Circle,15 minutes,"Bright flashing orb spotted in broad daylight over Lacey, WA.",2015-07-03,June,USA,2015-06-25,true
4502,0101000020E6100000111E6D1CB1D25DC03C1405FA442A4240,Visalia,CA,Disk,5-10 minutes,"It was an orange color and not flashing, and when first noticed the object was moving from the North heading South bound. The object s",2015-07-03,May,USA,2015-05-24,true
4499,0101000020E6100000111E6D1CB1D25DC03C1405FA442A4240,Visalia,CA,Disk,5 minutes,"Bright glowing object, seen by 4 people, manuvuer and leave at unbeleivable rate of speed.",2015-07-03,May,USA,2015-05-24,true
4293,0101000020E61000005BCEA5B8AA5A54C0CBBE2B82FF4D3C40,Kissimmee,FL,Light,30 minutes,"Six orange globes grouped in three South of Kissimmee, FL.",2015-06-15,June,USA,2015-06-08,true
4288,0101000020E61000005BCEA5B8AA5A54C0CBBE2B82FF4D3C40,Kissimmee,FL,Oval,15 minutes,8 round craft as bright as the sun oval in shape.,2015-06-15,June,USA,2015-06-08,true
4752,0101000020E610000022E010AAD41855C01D5A643BDFDF4040,Atlanta,GA,Light,1 Second,"Bright orange light zipped in a straight line, then disappeared.",2015-05-08,May,USA,2015-05-04,true
4439,0101000020E610000022E010AAD41855C01D5A643BDFDF4040,Atlanta,GA,Circle,40 minutes,We noticed a bright object in the sky during the day. It was strange because it did not move at all. Completely fixed like a star is in,2015-06-05,May,USA,2015-05-29,true
4155,0101000020E6100000AA4885B185785DC0F37684D382034340,Coaldale,NV,Circle,90 minutes,Red lights flying in formation over Nevada desert.,2015-06-24,June,USA,2015-06-18,true
3980,0101000020E610000037A6272CF11657C0AF25E4839E414040,Calhoun,LA,Formation,,I took a picture of sunset while driving. Was looking at picture and noticed a round light. ((NUFORC Note: Lens flare. PD)),2015-07-03,July,USA,2015-07-01,true
4078,0101000020E6100000FD82DDB06D2D54C022718FA50F554340,Sutton,WV,Oval,10 minutes,"Football shaped object, with dull white light hovering over Exchange, WV.",2015-06-24,June,USA,2015-06-22,true
